"pmcid","figure","word","symbol","source","hgnc_symbol","entrez","transforms_applied"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","MAPK","bioentities_symbol","MAPK10","5602"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","MAPK","bioentities_symbol","MAPK13","5603"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","MAPK","bioentities_symbol","MAPK12","6300"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","RAS","bioentities_symbol","HRAS","3265"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","RAS","bioentities_symbol","KRAS","3845"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","Ras","MAPK","RAS","bioentities_symbol","NRAS","4893"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGF","VEGF","bioentities_symbol","VEGFD","2277","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGF","VEGF","bioentities_symbol","PGF","5228","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGF","VEGF","bioentities_symbol","VEGFA","7422","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGF","VEGF","bioentities_symbol","VEGFB","7423","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGF","VEGF","bioentities_symbol","VEGFC","7424","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGFR","VEGFR","bioentities_symbol","FLT1","2321","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGFR","VEGFR","bioentities_symbol","FLT4","2324","-n stop"
"PMC5808965","PMC5808965__10.1177_1177271918755391-fig2.jpg","VEGFR","VEGFR","bioentities_symbol","KDR","3791","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","AKT","AKT","bioentities_symbol","AKT3","10000","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","AKT","AKT","bioentities_symbol","AKT1","207","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","AKT","AKT","bioentities_symbol","AKT2","208","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","EGF","EGF","hgnc_symbol","EGF","1950","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","EGFR","EGFR","hgnc_symbol","EGFR","1956","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","ERK1/2","ERK1","hgnc_alias_symbol","MAPK3","5595","-n stop -n nfkc -n deburr -m expand"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","ERK1/2","ERK2","hgnc_alias_symbol","MAPK1","5594","-n stop -n nfkc -n deburr -m expand"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","JNK","JNK","bioentities_symbol","MAPK8","5599","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","JNK","JNK","bioentities_symbol","MAPK9","5601","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","JNK","JNK","bioentities_symbol","MAPK10","5602","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","LOX","LOX","hgnc_symbol","LOX","4015","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK14","1432","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK1","5594","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK3","5595","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK8","5599","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK11","5600","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK9","5601","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK10","5602","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK13","5603","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MAPK","MAPK","bioentities_symbol","MAPK12","6300","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MEK1/","MEK1","hgnc_alias_symbol","MAP2K1","5604","-n stop -n nfkc -n deburr -m expand"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","MEKK","MEKK","hgnc_alias_symbol","MAP3K1","4214","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","P38","p38","bioentities_symbol","MAPK14","1432","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","P38","p38","bioentities_symbol","MAPK11","5600","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","P38","p38","bioentities_symbol","MAPK13","5603","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","P38","p38","bioentities_symbol","MAPK12","6300","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","PI3K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","Ras","RAS","bioentities_symbol","HRAS","3265","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","Ras","RAS","bioentities_symbol","KRAS","3845","-n stop"
"PMC5809401","PMC5809401__fphar-09-00021-g009.jpg","Ras","RAS","bioentities_symbol","NRAS","4893","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","cd80","CD80","hgnc_symbol","CD80","941","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","cd86","CD86","hgnc_symbol","CD86","942","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","dr3","DR3","hgnc_alias_symbol","TNFRSF25","8718","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","eif2ak2","EIF2AK2","hgnc_symbol","EIF2AK2","5610","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","ifi44","IFI44","hgnc_symbol","IFI44","10561","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","ifih1","IFIH1","hgnc_symbol","IFIH1","64135","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","ifit2","IFIT2","hgnc_symbol","IFIT2","3433","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","ifit3","IFIT3","hgnc_symbol","IFIT3","3437","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","ifitm3","IFITM3","hgnc_symbol","IFITM3","10410","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","Inf.","INF","hgnc_alias_symbol","GIF","2694","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA1","3439","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA2","3440","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA4","3441","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA5","3442","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA6","3443","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA7","3444","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA8","3445","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA10","3446","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA13","3447","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA14","3448","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA16","3449","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA17","3451","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNA21","3452","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNB1","3456","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNW1","3467","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","interferon","Interferon","bioentities_symbol","IFNK","56832","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","irf3","IRF3","hgnc_symbol","IRF3","3661","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","irf7","IRF7","hgnc_symbol","IRF7","3665","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","MyD88","MYD88","hgnc_symbol","MYD88","4615","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","oas2","OAS2","hgnc_symbol","OAS2","4939","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","oas3","OAS3","hgnc_symbol","OAS3","4940","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","oasl1","OASL1","hgnc_alias_symbol","OASL","8638","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","RAS","RAS","bioentities_symbol","HRAS","3265","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","RAS","RAS","bioentities_symbol","KRAS","3845","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","RAS","RAS","bioentities_symbol","NRAS","4893","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","stat4","STAT4","hgnc_symbol","STAT4","6775","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","tab1","TAB1","hgnc_symbol","TAB1","10454","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR6","10333","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR7","51284","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR8","51311","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR9","54106","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR1","7096","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR2","7097","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR3","7098","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR4","7099","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR5","7100","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","TLR","TLR","bioentities_symbol","TLR10","81793","-n stop"
"PMC5809440","PMC5809440__fimmu-09-00192-g002.jpg","traf3","TRAF3","hgnc_symbol","TRAF3","7187","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTA1","58","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTA2","59","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTB","60","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTC1","70","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTG1","71","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","actin","Actin","bioentities_symbol","ACTG2","72","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Dvl","DVL","bioentities_symbol","DVL1","1855","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Dvl","DVL","bioentities_symbol","DVL2","1856","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Dvl","DVL","bioentities_symbol","DVL3","1857","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Fzd3","FZD3","hgnc_symbol","FZD3","7976","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","INVS","INVS","hgnc_symbol","INVS","27130","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","JNK","JNK","bioentities_symbol","MAPK8","5599","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","JNK","JNK","bioentities_symbol","MAPK9","5601","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","JNK","JNK","bioentities_symbol","MAPK10","5602","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","MKS1","MKS1","hgnc_symbol","MKS1","54903","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","RhoA","RhoA","hgnc_alias_symbol","RHOA","387","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","VANGL2","VANGL2","hgnc_symbol","VANGL2","57216","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT16","51384","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT4","54361","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT1","7471","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT2","7472","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT3","7473","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT5A","7474","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT6","7475","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT7A","7476","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT7B","7477","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT8A","7478","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT8B","7479","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT10B","7480","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT11","7481","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT2B","7482","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT9A","7483","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT9B","7484","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT10A","80326","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT5B","81029","-n stop"
"PMC5809511","PMC5809511__fcell-06-00008-g0004.jpg","Wnt","WNT","bioentities_symbol","WNT3A","89780","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","cadherin","cadherin","hgnc_alias_symbol","CDH17","1015","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH2","1000","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH3","1001","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH4","1002","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH5","1003","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH6","1004","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH7","1005","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH8","1006","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH9","1007","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH10","1008","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH11","1009","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH12","1010","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH13","1012","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH15","1013","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH16","1014","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH17","1015","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH18","1016","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH20","28316","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH19","28513","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH24","64403","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH22","64405","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Cadherin","Cadherin","bioentities_symbol","CDH1","999","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD10","11211","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD2","2535","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD5","7855","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD3","7976","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD1","8321","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD4","8322","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD6","8323","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD7","8324","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD8","8325","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Frizzled","Frizzled","bioentities_symbol","FZD9","8326","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Rab4","RAB4","hgnc_prev_symbol","RAB4A","5867","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Rab5","RAB5","hgnc_prev_symbol","RAB5A","5868","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Rab7","RAB7","hgnc_prev_symbol","RAB7A","7879","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT16","51384","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT4","54361","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT1","7471","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT2","7472","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT3","7473","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT5A","7474","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT6","7475","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT7A","7476","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT7B","7477","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT8A","7478","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT8B","7479","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT10B","7480","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT11","7481","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT2B","7482","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT9A","7483","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT9B","7484","-n stop"
"PMC5809524","PMC5809524__18_2017_2654_Fig3_HTML.jpg","Wnt","WNT","bioentities_symbol","WNT10A","80326","-n stop"
